Device Name,IP Address,Latency (ms),Packet Loss (%),Timestamp
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:10:48
Router1,8.8.8.8,62.8386,0.0,2026-04-22 12:10:32
Localhost,127.0.0.1,0.304937,0.0,2026-04-22 12:10:32
Router1,8.8.8.8,45.1045,0.0,2026-04-22 12:10:31
Localhost,127.0.0.1,0.249147,0.0,2026-04-22 12:10:31
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:10:29
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:10:28
Localhost,127.0.0.1,0.710249,0.0,2026-04-22 12:10:12
Router1,8.8.8.8,29.9408,0.0,2026-04-22 12:10:11
Localhost,127.0.0.1,0.543356,0.0,2026-04-22 12:10:11
Router1,8.8.8.8,31.0199,0.0,2026-04-22 12:10:11
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:10:08
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:10:08
Router1,8.8.8.8,81.4249,0.0,2026-04-22 12:04:07
Localhost,127.0.0.1,0.26989,0.0,2026-04-22 12:04:07
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:04:04
Localhost,127.0.0.1,0.222206,0.0,2026-04-22 12:03:58
Router1,8.8.8.8,1682.54,0.0,2026-04-22 12:03:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:03:53
Router1,8.8.8.8,2148.39,0.0,2026-04-22 12:03:47
Localhost,127.0.0.1,0.282526,0.0,2026-04-22 12:03:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:03:42
Router1,8.8.8.8,556.24,0.0,2026-04-22 12:03:36
Localhost,127.0.0.1,0.342607,0.0,2026-04-22 12:03:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:03:32
Router1,8.8.8.8,2521.29,0.0,2026-04-22 12:03:25
Localhost,127.0.0.1,0.503063,0.0,2026-04-22 12:03:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:03:19
Router1,8.8.8.8,596.936,0.0,2026-04-22 12:03:15
Localhost,127.0.0.1,0.230551,0.0,2026-04-22 12:03:15
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:03:11
Router1,8.8.8.8,28.8782,0.0,2026-04-22 12:03:02
Localhost,127.0.0.1,0.381947,0.0,2026-04-22 12:03:02
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:02:59
Router1,8.8.8.8,87.5559,0.0,2026-04-22 12:02:54
Localhost,127.0.0.1,0.24271,0.0,2026-04-22 12:02:54
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:02:51
Router1,8.8.8.8,39.7713,0.0,2026-04-22 12:02:42
Localhost,127.0.0.1,0.404358,0.0,2026-04-22 12:02:42
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:02:38
Router1,8.8.8.8,1718.62,0.0,2026-04-22 12:02:33
Localhost,127.0.0.1,0.403166,0.0,2026-04-22 12:02:33
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:02:29
Router1,8.8.8.8,48.8029,0.0,2026-04-22 12:02:21
Localhost,127.0.0.1,0.168324,0.0,2026-04-22 12:02:21
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:02:18
Router1,8.8.8.8,1913.51,0.0,2026-04-22 12:02:11
Localhost,127.0.0.1,0.186682,0.0,2026-04-22 12:02:11
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:02:06
Router1,8.8.8.8,155.101,0.0,2026-04-22 12:02:01
Localhost,127.0.0.1,0.248194,0.0,2026-04-22 12:02:01
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:01:58
Router1,8.8.8.8,575.385,0.0,2026-04-22 12:01:49
Localhost,127.0.0.1,0.180244,0.0,2026-04-22 12:01:49
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:01:46
Localhost,127.0.0.1,0.248194,0.0,2026-04-22 12:01:41
Router1,8.8.8.8,646.333,0.0,2026-04-22 12:01:40
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:01:37
Router1,8.8.8.8,31.6446,0.0,2026-04-22 12:01:28
Localhost,127.0.0.1,0.224829,0.0,2026-04-22 12:01:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:01:25
Router1,8.8.8.8,1732.13,0.0,2026-04-22 12:01:20
Localhost,127.0.0.1,0.209808,0.0,2026-04-22 12:01:20
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:01:15
Router1,8.8.8.8,58.6867,0.0,2026-04-22 12:01:08
Localhost,127.0.0.1,0.202417,0.0,2026-04-22 12:01:08
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:01:05
Router1,8.8.8.8,70.7302,0.0,2026-04-22 12:00:58
Localhost,127.0.0.1,0.243425,0.0,2026-04-22 12:00:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:00:54
Router1,8.8.8.8,52.0818,0.0,2026-04-22 12:00:48
Localhost,127.0.0.1,0.186205,0.0,2026-04-22 12:00:48
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:00:45
Router1,8.8.8.8,84.6217,0.0,2026-04-22 12:00:37
Localhost,127.0.0.1,0.212193,0.0,2026-04-22 12:00:37
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:00:34
Router1,8.8.8.8,91.6445,0.0,2026-04-22 12:00:28
Localhost,127.0.0.1,0.338078,0.0,2026-04-22 12:00:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:00:24
Router1,8.8.8.8,284.94,0.0,2026-04-22 12:00:17
Localhost,127.0.0.1,0.241756,0.0,2026-04-22 12:00:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:00:14
Router1,8.8.8.8,57.5893,0.0,2026-04-22 12:00:07
Localhost,127.0.0.1,0.2985,0.0,2026-04-22 12:00:07
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:00:04
Router1,8.8.8.8,58.6987,0.0,2026-04-22 11:59:56
Localhost,127.0.0.1,0.27132,0.0,2026-04-22 11:59:56
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:59:53
Router1,8.8.8.8,50.5383,0.0,2026-04-22 11:59:47
Localhost,127.0.0.1,0.253916,0.0,2026-04-22 11:59:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:59:44
Router1,8.8.8.8,101.862,0.0,2026-04-22 11:59:36
Localhost,127.0.0.1,0.311375,0.0,2026-04-22 11:59:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:59:33
Router1,8.8.8.8,32.5136,0.0,2026-04-22 11:59:27
Localhost,127.0.0.1,0.490904,0.0,2026-04-22 11:59:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:59:24
Router1,8.8.8.8,90.8525,0.0,2026-04-22 11:59:16
Localhost,127.0.0.1,0.263691,0.0,2026-04-22 11:59:16
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:59:13
Router1,8.8.8.8,40.5312,0.0,2026-04-22 11:59:06
Localhost,127.0.0.1,0.216484,0.0,2026-04-22 11:59:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:59:03
Localhost,127.0.0.1,0.201225,0.0,2026-04-22 11:58:56
Router1,8.8.8.8,52.9909,0.0,2026-04-22 11:58:55
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:58:52
Router1,8.8.8.8,71.4278,0.0,2026-04-22 11:58:46
Localhost,127.0.0.1,0.221014,0.0,2026-04-22 11:58:46
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:58:43
Router1,8.8.8.8,37.7128,0.0,2026-04-22 11:58:35
Localhost,127.0.0.1,0.261784,0.0,2026-04-22 11:58:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:58:32
Router1,8.8.8.8,65.804,0.0,2026-04-22 11:58:26
Localhost,127.0.0.1,0.234604,0.0,2026-04-22 11:58:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:58:23
Router1,8.8.8.8,38.8243,0.0,2026-04-22 11:58:15
Localhost,127.0.0.1,0.207901,0.0,2026-04-22 11:58:15
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:58:12
Router1,8.8.8.8,34.2107,0.0,2026-04-22 11:58:06
Localhost,127.0.0.1,0.196457,0.0,2026-04-22 11:58:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:58:02
Router1,8.8.8.8,34.8735,0.0,2026-04-22 11:57:55
Localhost,127.0.0.1,0.200748,0.0,2026-04-22 11:57:55
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:57:52
Router1,8.8.8.8,106.552,0.0,2026-04-22 11:57:45
Localhost,127.0.0.1,0.243187,0.0,2026-04-22 11:57:45
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:57:42
Router1,8.8.8.8,74.0178,0.0,2026-04-22 11:57:34
Localhost,127.0.0.1,0.196934,0.0,2026-04-22 11:57:34
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:57:31
Router1,8.8.8.8,171.203,0.0,2026-04-22 11:57:25
Localhost,127.0.0.1,0.198603,0.0,2026-04-22 11:57:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:57:22
Router1,8.8.8.8,82.7203,0.0,2026-04-22 11:57:14
Localhost,127.0.0.1,0.216961,0.0,2026-04-22 11:57:14
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:57:11
Router1,8.8.8.8,31.9395,0.0,2026-04-22 11:57:05
Localhost,127.0.0.1,0.205994,0.0,2026-04-22 11:57:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:57:01
Router1,8.8.8.8,30.5214,0.0,2026-04-22 11:56:54
Localhost,127.0.0.1,0.303745,0.0,2026-04-22 11:56:54
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:56:51
Router1,8.8.8.8,36.684,0.0,2026-04-22 11:56:44
Localhost,127.0.0.1,0.21863,0.0,2026-04-22 11:56:44
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:56:41
Router1,8.8.8.8,26.9465,0.0,2026-04-22 11:56:34
Localhost,127.0.0.1,0.231743,0.0,2026-04-22 11:56:34
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:56:31
Router1,8.8.8.8,66.2172,0.0,2026-04-22 11:56:24
Localhost,127.0.0.1,0.257492,0.0,2026-04-22 11:56:24
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:56:21
Router1,8.8.8.8,135.898,0.0,2026-04-22 11:56:13
Localhost,127.0.0.1,0.292778,0.0,2026-04-22 11:56:13
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:56:10
Router1,8.8.8.8,138.989,0.0,2026-04-22 11:56:04
Localhost,127.0.0.1,0.210047,0.0,2026-04-22 11:56:04
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:56:01
Router1,8.8.8.8,68.1224,0.0,2026-04-22 11:55:53
Localhost,127.0.0.1,0.248909,0.0,2026-04-22 11:55:53
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:55:50
Router1,8.8.8.8,31.2874,0.0,2026-04-22 11:55:43
Localhost,127.0.0.1,0.236988,0.0,2026-04-22 11:55:43
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:55:40
Router1,8.8.8.8,32.372,0.0,2026-04-22 11:55:33
Localhost,127.0.0.1,0.252962,0.0,2026-04-22 11:55:33
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:55:30
Router1,8.8.8.8,75.2695,0.0,2026-04-22 11:55:23
Localhost,127.0.0.1,0.334978,0.0,2026-04-22 11:55:23
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:55:20
Router1,8.8.8.8,27.5908,0.0,2026-04-22 11:55:12
Localhost,127.0.0.1,0.172377,0.0,2026-04-22 11:55:12
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:55:09
Router1,8.8.8.8,53.4928,0.0,2026-04-22 11:55:03
Localhost,127.0.0.1,0.602484,0.0,2026-04-22 11:55:03
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:55:00
Router1,8.8.8.8,57.1632,0.0,2026-04-22 11:54:52
Localhost,127.0.0.1,0.254154,0.0,2026-04-22 11:54:52
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:54:49
Localhost,127.0.0.1,0.333071,0.0,2026-04-22 11:54:43
Router1,8.8.8.8,78.4488,0.0,2026-04-22 11:54:42
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:54:39
Router1,8.8.8.8,0.0,100.0,2026-04-22 11:54:32
Localhost,127.0.0.1,0.365973,0.0,2026-04-22 11:54:32
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:54:25
Router1,8.8.8.8,1371.29,0.0,2026-04-22 11:54:22
Localhost,127.0.0.1,0.324726,0.0,2026-04-22 11:54:22
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:54:18
Router1,8.8.8.8,516.993,0.0,2026-04-22 11:54:08
Localhost,127.0.0.1,0.197887,0.0,2026-04-22 11:54:08
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:54:04
Localhost,127.0.0.1,0.242472,0.0,2026-04-22 11:54:01
Router1,8.8.8.8,39.9263,0.0,2026-04-22 11:54:00
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:53:57
Router1,8.8.8.8,57.6763,0.0,2026-04-22 11:53:47
Localhost,127.0.0.1,0.234604,0.0,2026-04-22 11:53:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:53:44
Router1,8.8.8.8,32.6538,0.0,2026-04-22 11:53:40
Localhost,127.0.0.1,0.266552,0.0,2026-04-22 11:53:40
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:53:37
Router1,8.8.8.8,39.8078,0.0,2026-04-22 11:53:26
Localhost,127.0.0.1,0.28491,0.0,2026-04-22 11:53:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:53:23
Router1,8.8.8.8,28.9414,0.0,2026-04-22 11:53:20
Localhost,127.0.0.1,0.253201,0.0,2026-04-22 11:53:20
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:53:17
Router1,8.8.8.8,126.656,0.0,2026-04-22 11:53:06
Localhost,127.0.0.1,0.276804,0.0,2026-04-22 11:53:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:53:03
Router1,8.8.8.8,100.873,0.0,2026-04-22 11:53:00
Localhost,127.0.0.1,0.240803,0.0,2026-04-22 11:53:00
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:52:56
Router1,8.8.8.8,52.7649,0.0,2026-04-22 11:52:46
Localhost,127.0.0.1,0.284672,0.0,2026-04-22 11:52:46
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:52:43
Router1,8.8.8.8,28.3492,0.0,2026-04-22 11:52:39
Localhost,127.0.0.1,0.204563,0.0,2026-04-22 11:52:39
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:52:36
Router1,8.8.8.8,65.2652,0.0,2026-04-22 11:52:26
Localhost,127.0.0.1,0.210285,0.0,2026-04-22 11:52:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:52:22
Router1,8.8.8.8,71.6908,0.0,2026-04-22 11:52:19
Localhost,127.0.0.1,0.227928,0.0,2026-04-22 11:52:19
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:52:16
Router1,8.8.8.8,40.2062,0.0,2026-04-22 11:52:05
Localhost,127.0.0.1,0.166893,0.0,2026-04-22 11:52:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:52:02
Router1,8.8.8.8,45.2077,0.0,2026-04-22 11:51:59
Localhost,127.0.0.1,0.398636,0.0,2026-04-22 11:51:59
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:51:56
Router1,8.8.8.8,32.6118,0.0,2026-04-22 11:51:45
Localhost,127.0.0.1,0.315428,0.0,2026-04-22 11:51:45
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:51:42
Router1,8.8.8.8,47.7953,0.0,2026-04-22 11:51:38
Localhost,127.0.0.1,0.475883,0.0,2026-04-22 11:51:38
Router1,8.8.8.8,60.1063,0.0,2026-04-22 11:51:36
Localhost,127.0.0.1,0.424862,0.0,2026-04-22 11:51:36
Router1,8.8.8.8,50.1449,0.0,2026-04-22 11:51:35
Localhost,127.0.0.1,0.32258,0.0,2026-04-22 11:51:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:51:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:51:33
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:51:32
Router1,8.8.8.8,28.8091,0.0,2026-04-22 11:51:25
Localhost,127.0.0.1,0.249147,0.0,2026-04-22 11:51:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:51:22
Router1,8.8.8.8,66.86,0.0,2026-04-22 11:51:18
Localhost,127.0.0.1,0.242233,0.0,2026-04-22 11:51:18
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:51:15
Router1,8.8.8.8,0.0,100.0,2026-04-22 11:51:04
Localhost,127.0.0.1,0.226259,0.0,2026-04-22 11:51:04
Router1,8.8.8.8,143.101,0.0,2026-04-22 11:50:58
Localhost,127.0.0.1,0.23365,0.0,2026-04-22 11:50:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:50:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:50:55
Router1,8.8.8.8,69.2861,0.0,2026-04-22 11:50:40
Localhost,127.0.0.1,0.202656,0.0,2026-04-22 11:50:40
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:50:37
Router1,8.8.8.8,1442.8,0.0,2026-04-22 11:50:37
Localhost,127.0.0.1,0.259876,0.0,2026-04-22 11:50:37
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:50:33
Router1,8.8.8.8,32.2878,0.0,2026-04-22 11:50:20
Localhost,127.0.0.1,0.184536,0.0,2026-04-22 11:50:20
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:50:17
Router1,8.8.8.8,34.4343,0.0,2026-04-22 11:50:16
Localhost,127.0.0.1,0.239134,0.0,2026-04-22 11:50:16
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:50:13
Router1,8.8.8.8,2720.28,0.0,2026-04-22 11:50:00
Localhost,127.0.0.1,0.225782,0.0,2026-04-22 11:50:00
Router1,8.8.8.8,34.0331,0.0,2026-04-22 11:49:56
Localhost,127.0.0.1,0.235081,0.0,2026-04-22 11:49:56
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:49:54
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:49:52
Router1,8.8.8.8,30.6287,0.0,2026-04-22 11:49:37
Localhost,127.0.0.1,0.344515,0.0,2026-04-22 11:49:37
Router1,8.8.8.8,2710.72,0.0,2026-04-22 11:49:35
Localhost,127.0.0.1,0.173569,0.0,2026-04-22 11:49:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:49:34
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:49:29
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:49:25
Router1,8.8.8.8,33.473,0.0,2026-04-22 11:49:12
Localhost,127.0.0.1,0.258446,0.0,2026-04-22 11:49:12
Router1,8.8.8.8,54.2998,0.0,2026-04-22 11:49:12
Localhost,127.0.0.1,0.235081,0.0,2026-04-22 11:49:12
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:49:09
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:49:09
Router1,8.8.8.8,561.651,0.0,2026-04-22 11:48:52
Localhost,127.0.0.1,0.370264,0.0,2026-04-22 11:48:52
Router1,8.8.8.8,639.758,0.0,2026-04-22 11:48:52
Localhost,127.0.0.1,0.211239,0.0,2026-04-22 11:48:52
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:48:48
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:48:48
Router1,8.8.8.8,526.371,0.0,2026-04-22 11:48:38
Localhost,127.0.0.1,0.237942,0.0,2026-04-22 11:48:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:48:34
Router1,8.8.8.8,702.897,0.0,2026-04-22 11:48:31
Localhost,127.0.0.1,0.230074,0.0,2026-04-22 11:48:31
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:48:27
Router1,8.8.8.8,292.095,0.0,2026-04-22 11:48:17
Localhost,127.0.0.1,0.385761,0.0,2026-04-22 11:48:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:48:14
Router1,8.8.8.8,958.271,0.0,2026-04-22 11:48:10
Localhost,127.0.0.1,0.200033,0.0,2026-04-22 11:48:10
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:48:06
Router1,8.8.8.8,56.4642,0.0,2026-04-22 11:48:05
Localhost,127.0.0.1,0.382423,0.0,2026-04-22 11:48:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:48:02
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:47:53
Router1,8.8.8.8,31.0726,0.0,2026-04-22 11:47:49
Localhost,127.0.0.1,0.241756,0.0,2026-04-22 11:47:49
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:47:46
Router1,8.8.8.8,30.437,0.0,2026-04-22 11:47:36
Localhost,127.0.0.1,0.369072,0.0,2026-04-22 11:47:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:47:33
Router1,8.8.8.8,201.7,0.0,2026-04-22 11:47:29
Localhost,127.0.0.1,0.214815,0.0,2026-04-22 11:47:29
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:47:25
Router1,8.8.8.8,86.7887,0.0,2026-04-22 11:47:18
Localhost,127.0.0.1,0.180483,0.0,2026-04-22 11:47:18
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:47:15
Router1,8.8.8.8,27.2055,0.0,2026-04-22 11:47:08
Localhost,127.0.0.1,0.243664,0.0,2026-04-22 11:47:08
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:47:05
Router1,8.8.8.8,61.4984,0.0,2026-04-22 11:46:58
Localhost,127.0.0.1,0.18549,0.0,2026-04-22 11:46:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:46:55
Router1,8.8.8.8,39.5353,0.0,2026-04-22 11:46:48
Localhost,127.0.0.1,0.252962,0.0,2026-04-22 11:46:48
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:46:45
Router1,8.8.8.8,48.0998,0.0,2026-04-22 11:46:38
Localhost,127.0.0.1,0.25034,0.0,2026-04-22 11:46:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:46:34
Router1,8.8.8.8,63.6363,0.0,2026-04-22 11:46:28
Localhost,127.0.0.1,0.185966,0.0,2026-04-22 11:46:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:46:25
Router1,8.8.8.8,98.2139,0.0,2026-04-22 11:46:17
Localhost,127.0.0.1,0.215769,0.0,2026-04-22 11:46:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:46:14
Router1,8.8.8.8,30.8597,0.0,2026-04-22 11:46:07
Localhost,127.0.0.1,0.276327,0.0,2026-04-22 11:46:07
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:46:04
Router1,8.8.8.8,43.9093,0.0,2026-04-22 11:45:57
Localhost,127.0.0.1,0.240326,0.0,2026-04-22 11:45:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:45:54
Router1,8.8.8.8,90.0776,0.0,2026-04-22 11:45:47
Localhost,127.0.0.1,0.33927,0.0,2026-04-22 11:45:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:45:44
Router1,8.8.8.8,36.0358,0.0,2026-04-22 11:45:37
Localhost,127.0.0.1,0.195503,0.0,2026-04-22 11:45:37
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:45:33
Router1,8.8.8.8,56.8314,0.0,2026-04-22 11:45:27
Localhost,127.0.0.1,0.233889,0.0,2026-04-22 11:45:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:45:24
Router1,8.8.8.8,41.5778,0.0,2026-04-22 11:45:16
Localhost,127.0.0.1,0.217676,0.0,2026-04-22 11:45:16
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:45:13
Router1,8.8.8.8,46.627,0.0,2026-04-22 11:45:06
Localhost,127.0.0.1,0.21553,0.0,2026-04-22 11:45:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:45:03
Router1,8.8.8.8,47.6391,0.0,2026-04-22 11:44:56
Localhost,127.0.0.1,0.250578,0.0,2026-04-22 11:44:56
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:44:53
Router1,8.8.8.8,73.0016,0.0,2026-04-22 11:44:46
Localhost,127.0.0.1,0.343084,0.0,2026-04-22 11:44:46
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:44:43
Router1,8.8.8.8,56.6609,0.0,2026-04-22 11:44:36
Localhost,127.0.0.1,0.219584,0.0,2026-04-22 11:44:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:44:33
Router1,8.8.8.8,61.3477,0.0,2026-04-22 11:44:26
Localhost,127.0.0.1,0.237465,0.0,2026-04-22 11:44:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:44:23
Localhost,127.0.0.1,0.195503,0.0,2026-04-22 11:44:16
Router1,8.8.8.8,35.5122,0.0,2026-04-22 11:44:15
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:44:12
Router1,8.8.8.8,60.1411,0.0,2026-04-22 11:44:05
Localhost,127.0.0.1,0.233173,0.0,2026-04-22 11:44:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:44:02
Router1,8.8.8.8,35.0912,0.0,2026-04-22 11:43:55
Localhost,127.0.0.1,0.232458,0.0,2026-04-22 11:43:55
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:43:52
Router1,8.8.8.8,46.4201,0.0,2026-04-22 11:43:45
Localhost,127.0.0.1,0.217199,0.0,2026-04-22 11:43:45
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:43:42
Router1,8.8.8.8,53.3307,0.0,2026-04-22 11:43:35
Localhost,127.0.0.1,0.245094,0.0,2026-04-22 11:43:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:43:32
Router1,8.8.8.8,54.9412,0.0,2026-04-22 11:43:25
Localhost,127.0.0.1,0.252485,0.0,2026-04-22 11:43:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:43:22
Localhost,127.0.0.1,0.195265,0.0,2026-04-22 11:43:15
Router1,8.8.8.8,78.4323,0.0,2026-04-22 11:43:14
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:43:11
Router1,8.8.8.8,72.6912,0.0,2026-04-22 11:43:04
Localhost,127.0.0.1,0.231743,0.0,2026-04-22 11:43:04
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:43:01
Router1,8.8.8.8,52.0365,0.0,2026-04-22 11:42:54
Localhost,127.0.0.1,0.257015,0.0,2026-04-22 11:42:54
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:42:51
Router1,8.8.8.8,55.8903,0.0,2026-04-22 11:42:44
Localhost,127.0.0.1,0.248671,0.0,2026-04-22 11:42:44
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 11:42:41
